image_id;tag;rate_1;rate_2
79;beängstigend;3;3
79;bedrohlich;3;3
79;beunruhigend;3;3
79;bewegt;2;2
79;blass;2;2
79;blau;2;2
79;dinosaurier;2;2
79;drückend;3;3
79;dunkel;2;2
79;dunkel;3;3
79;düster;3;3
79;einsam;3;3
79;ekelig;2;2
79;euphorisch;3;3
79;fantasievoll;2;2
79;fest;2;2
79;fließend;2;2
79;flüssigkeit;2;2
79;gefährlich;3;3
79;harmonisch;3;3
79;hart;2;2
79;hilflos;3;3
79;höhle;2;2
79;ihavenoideasorry;1;1
79;interessant;2;2
79;kahl;2;3
79;kalt;3;3
79;kontrastreich;2;2
79;krank;2;2
79;kreativ;2;2
79;kühl;3;3
79;lebendig;3;3
79;luftbild;2;2
79;malerei;2;2
79;massiv;2;2
79;meeresboden;2;2
79;nachdenklich;3;3
79;natürlich;2;2
79;plastisch;2;2
79;rot;1;1
79;ruhig;3;3
79;schön;2;2
79;skelett;2;1
79;stark;2;2
79;steinig;2;2
79;still;2;2
79;tod;2;2
79;tödlich;3;3
79;tot;2;2
79;traumartig;2;2
79;traurig;3;3
79;trist;3;3
79;trüb;3;3
79;überheblich;3;3
79;unangenehm;3;3
79;unaufhörlich;2;1
79;ungemütlich;3;3
79;unordnung;2;2
79;unruhe;3;3
79;unruhig;3;3
79;unstrukturiert;2;2
79;unterirdisch;2;2
79;unüberwindbar;2;2
79;unwirklich;3;2
79;unwohl;3;3
79;verbrannt;2;2
79;verderben;2;2
79;verlassen;3;3
79;verrottung;2;2
79;verwesung;2;2
79;verwirrend;3;3
79;warm;3;3
79;wasser;2;2
79;wirr;3;3
79;wunderlich;3;3
80;allee;2;2
80;beruhigend;3;3
80;bunt;2;2
80;einsam;3;3
80;entspannend;3;3
80;freiheit;3;3
80;gelassenheit;3;3
80;genießen;2;2
80;herbst;2;2
80;herbstlich;3;3
80;kalt;3;3
80;mädchen;2;2
80;neuanfang;2;2
80;romantisch;3;3
80;ruhe;3;3
80;schatten;2;2
80;sonne;2;2
80;still;3;3
80;warm;3;3
81;absturz;2;1
81;allein;3;3
81;bunt;2;2
81;dunkel;3;3
81;düster;3;3
81;einfarbig;2;2
81;einsam;3;3
81;ende;2;1
81;fallen;2;1
81;hell;3;3
81;kalt;3;3
81;klar;3;2
81;kontrastreich;2;2
81;leer;2;2
81;melancholisch;3;3
81;rot;2;2
81;schwarz;2;2
81;trauer;3;3
81;traurig;3;3
81;trüb;3;3
81;unbunt;2;2
81;weiß;2;2
81;wütent;3;3
82;allein;3;3
82;aussaugen;1;1
82;bedeckt;2;2
82;bunt;2;2
82;dunkel;3;3
82;einsam;3;3
82;ernegieziehend;3;3
82;kalt;3;3
82;melancholisch;3;3
82;negativ;3;3
82;regenbogen;2;2
82;regnersich;2;2
82;traurig;3;3
82;trist;3;3
82;verdunkeln;2;2
82;wasser;2;2
99;abend;2;2
99;abstrakt;1;1
99;aktiv;2;2
99;anbeten;2;2
99;anregend;3;3
99;ansprechend;2;2
99;außerirdische;2;2
99;beruhigend;3;3
99;bewegt;2;2
99;bunt;2;2
99;dancing;1;1
99;dunklegestalten;2;2
99;düster;3;3
99;dynamisch;3;3
99;eckig;2;2
99;einheit;2;2
99;einsam;3;3
99;entspannend;3;3
99;entspannt;3;3
99;fantasievoll;3;3
99;feiern;2;2
99;feinfühlig;2;2
99;formen;2;2
99;freude;3;3
99;fröhlich;3;3
99;gegensätzlich;2;2
99;gelassen;3;3
99;gemeinsam;3;3
99;gemeinsamkeit;2;3
99;gemütlich;3;3
99;glücklich;3;3
99;göttlich;3;3
99;grau;1;1
99;groß;2;2
99;gutmütig;3;3
99;hang-out;1;1
99;harmonievoll;3;3
99;harmonisch;3;3
99;heiß;3;3
99;hell;3;3
99;hilflos;2;3
99;holidays;1;1
99;idyllisch;3;2
99;interessiert;3;3
99;kalt;3;3
99;kantig;2;2
99;komisch;3;2
99;konträr;2;2
99;kontrast;2;2
99;kraftvoll;3;3
99;kreativ;2;2
99;kunst;2;2
99;kunstvoll;2;2
99;leicht;2;2
99;liebe;2;3
99;lustig;3;2
99;melancholisch;3;3
99;menschen;2;2
99;modern;2;2
99;mysteriös;3;3
99;mystisch;3;3
99;nature;1;1
99;orange;2;2
99;organge;2;2
99;positiv;3;3
99;rätselhaft;2;3
99;ringen;2;2
99;romantik;3;3
99;romantisch;3;2
99;rot;2;2
99;ruhig;3;3
99;scharf;2;2
99;schön;2;2
99;seltsam;3;3
99;sonne;2;2
99;sonnenuntergang;2;2
99;spannend;3;2
99;spaß;2;2
99;spiel;2;2
99;spitz;2;2
99;stimmig;3;2
99;strukturiert;2;2
99;sun;1;1
99;sunset;1;1
99;tanz;2;2
99;tanzen;2;2
99;tänzerisch;3;2
99;trauernd;3;3
99;überfordert;2;2
99;unergründlich;2;3
99;unglück;3;3
99;unmenschlich;2;2
99;unruhig;3;3
99;verlassen;3;3
99;verliebt;3;3
99;verschnörkelt;2;2
99;vertrauen;3;3
99;verträumt;3;3
99;verwirrend;3;3
99;verwirrt;3;3
99;verworren;2;2
99;warm;3;3
99;wärme;3;3
99;zentriert;2;2
99;zufrieden;3;3
99;zusammen;2;2
99;zusammenhalt;3;3
99;zwei;2;2
99;zweisam;3;3
100;bunt;2;2
100;dunkel;3;3
100;farbig;2;2
100;freude;3;3
100;fröhlich;3;3
100;irreal;3;3
100;lustig;3;3
100;natürich;2;2
100;rausch;2;2
100;schlecht;3;3
100;traurig;3;3
100;trist;3;3
100;unharmonisch;3;3
100;unordentlich;2;2
100;verbunden;3;2
100;verrückt;3;3
100;verträumt;3;3
100;verwirrend;3;3
100;warm;2;2
100;weltall;2;2
100;wirr;3;3
100;wütent;3;3
101;abend;1;2
101;gewalt;2;2
101;kraft;2;2
101;lebendig;3;3
101;morgens;2;2
101;ordinär;2;2
101;romantisch;3;2
101;rot;1;1
101;tempramentvoll;3;3
101;verletzlich;3;3
101;verwirrend;3;3
101;vulgär;2;2
101;warm;3;3
101;weihnachtlich;2;1
101;wut;3;3
101;wütent;3;3
101;zeremonie;2;2
102;aufbruch;2;2
102;bunt;2;2
102;denker;2;2
102;dunkel;2;2
102;düster;2;3
102;dynamik;3;3
102;dynamisch;3;3
102;erleuchtet;3;3
102;farbenfroh;2;2
102;kalt;3;3
102;köpfe;2;2
102;menschen;2;2
102;positiv;3;3
102;trüb;3;3
102;warm;2;2
